coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Thu Apr 21 16:07:54 +0000 2022,,,,0,1.51717E+18,ProfRobAnderson,1.51692E+18,1228892742,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ProfRobAnderson I used to hand out a collection tray at the end of sessions, but virtual teaching since Covid has put an end to that 🙃",https://twitter.com/MrAkashTrivedi/status/1517173287712923648,Thu Apr 12 23:30:45 +0000 2012,552255896,FALSE,Research Scientist helping to shape the future | #CoachPhD for RT | Support aspiring Engineers @IAcademy_UK | Academic @UniOfOxford | Future Astronaut,7341,1890,274,17,The Metaverse,Dr Akash Trivedi (trivz.eth),MrAkashTrivedi,4639,,http://linktr.ee/akash,FALSE
,Fri Apr 22 08:51:16 +0000 2022,,,,0,1.51743E+18,ilacantip,1.51742E+18,1.14136E+18,in,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@kozumeila pake ajaa🤔🤩 kita generasi covid kelamaan online school, sayang"" beli sepatu hitam bentar lagi luluus",https://twitter.com/studynea/status/1517425793613238272,Tue Apr 06 04:31:19 +0000 2021,1.37929E+18,FALSE,💐 #studytwt | law’s👩‍⚖️❣️,7354,840,767,5,22,nana ˚୨୧⋆｡˚ ⋆,studynea,3263,,,FALSE
,Thu Apr 21 12:42:50 +0000 2022,,,,1,1.51712E+18,samant_uday,1.51703E+18,1.15613E+18,en,,,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@samant_uday Sir now covid is also increasing plzz take online exams as no one has any idea about the situation becoming more worst as it is damn worst in Delhi!,https://twitter.com/Rohittbhat/status/1517121682779308032,Fri Aug 02 14:12:38 +0000 2019,1.15729E+18,FALSE,,403,1,75,0,,Rohit Bhat,Rohittbhat,12,,,FALSE
,Thu Apr 21 21:34:15 +0000 2022,,,,1,1.51726E+18,Alstat6350,1.51725E+18,2559989970,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Alstat6350 Yeah, I get that, sometimes it’s hard to exercise around people (tho I’m still doing classes online, which they started bc of covid and I honestly prefer)",https://twitter.com/Veridissima/status/1517255419718209539,Fri Mar 27 19:55:17 +0000 2009,27082165,FALSE,Callie Cartwig Protection Squad | Proud and Enthusiastic Kabbyoza shipper | Multifandom always | tumblr: thestagthatlovedthewolf | ❝so do you❞ @kabby_kru,509681,1094,3196,14,she/her | Lisbon,Joana Barlow || Karen Allen for Indiana Jones 5!!!,Veridissima,87380,,http://archiveofourown.com/users/Veridissima,FALSE
,Fri Apr 22 08:59:15 +0000 2022,,,,1,1.51743E+18,andy_espinas,1.51741E+18,9.80313E+17,tl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@andy_espinas Pag nanalo daw ulet sya ngayong darating na eleksyon … haiiist bakit di ginawa non kasagsagan ng covid at para nagamit sana sa online classes,https://twitter.com/SuperGirl_Bunny/status/1517427805570895872,Tue Oct 19 13:40:32 +0000 2010,204791123,FALSE,INVESTOR/ CRYPTO/ NFT 🔥 $AGEN $LUNC $DODGE $ETH #BITCOIN ★★★I love & adore my Papi ❤️. My life doesn't make sense without my Papi 💋❤️NO DM PLEASE. ☆✩✮✶✭✬✫✯✧☆,64919,12300,12298,4,,SuperGirlBunny_TheChamp,SuperGirl_Bunny,66243,,http://alphagenesis.io,FALSE
,Fri Apr 22 04:09:37 +0000 2022,,,,0,1.51735E+18,LichenBowels,1.51735E+18,1.45323E+18,en,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@LichenBowels @Statiscape @inertiaxprimes @izzy_rojas25 Okay, idiot, I'll spell it out for you.  You're not going to catch COVID over zoom.  But you better be watching your back and staying quiet if there is a shooter on the loose and you're still on campus.  That precludes holding or attending a zoom class.",https://twitter.com/yyoo1/status/1517354913474379776,Wed May 14 21:03:23 +0000 2008,14778615,TRUE,,7184,73,426,0,,yyoo1,yyoo1,14450,,,FALSE
,Fri Apr 22 23:46:00 +0000 2022,,,,107,1.51765E+18,,,,en,,,,5,,,"<a href=""https://confessions.college"" rel=""nofollow"">NUIGConfessions</a>","People I know who used online classes: couldn't get accommodation, have autism adhd, grieving friend who killed themselves, covid, mental illness, chronic illness,  short term physical illness etc. It helps so many why ru so bitter",https://twitter.com/NUIGConfessions/status/1517650960734199810,Wed Jan 26 22:26:29 +0000 2022,1.48647E+18,FALSE,"NUIG Confessions.

Submissions sent to https://t.co/pQmMldDztt

Endorse nothing, platform everything.",3,3368,10,3,"Galway, Ireland",NUIG Confessions,NUIGConfessions,8350,,https://confessions.college/,FALSE
,Fri Apr 22 09:38:20 +0000 2022,,,,2,1.51744E+18,Tushaar_21,1.51744E+18,1.51638E+18,en,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Tushaar_21 Jab online classes lag rhi thi 

Tab ye baate kha thi ki covid has become a part of our lives

Ye sirf exams ke time pe ata hai",https://twitter.com/DhruvSh15581759/status/1517437640458776577,Thu Apr 21 07:18:19 +0000 2022,1.51704E+18,FALSE,,4,1,0,0,,Dhruv Sharma,DhruvSh15581759,3,,,FALSE
,Fri Apr 22 17:48:45 +0000 2022,,,,0,1.51756E+18,AOBSO_BPUT,1.51748E+18,1.28633E+18,tl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@AOBSO_BPUT Kn kariba offline exam Heba, online exam mode auu nahi.  Corona sarigala",https://twitter.com/Abhisek58212435/status/1517561054821117952,Wed Apr 28 03:51:51 +0000 2021,1.38725E+18,FALSE,banker po officer good work 🥰🥰,25,1,110,0,,king abhisek,Abhisek58212435,17,,,FALSE
,Fri Apr 22 14:46:43 +0000 2022,mumbaiuniversity mu udaysamant onlineexam covid,,,4,1.51752E+18,,,,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Considering COVID cases raising in Mumbai. The @Uni_Mumbai should conduct online exams as per Nagpur and others Universities. @samant_uday

#mumbaiuniversity #mu #udaysamant #onlineexam #covid",https://twitter.com/HEFhkHaDeH6iJVu/status/1517515248584265729,Fri May 08 09:05:00 +0000 2020,1.25868E+18,TRUE,,2,0,11,0,,842680,HEFhkHaDeH6iJVu,5,,,FALSE
,Fri Apr 22 08:23:09 +0000 2022,,,,0,1.51742E+18,gop4senate2022,1.51729E+18,1.48003E+18,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@gop4senate2022 How old are you? 15? You obviously don’t have kids. The curtain was peeled back with the zoom classes during Covid. Parents got to see the indoctrination in real time. You and the the rest of the children that run these anon stan accounts have no clue what the real world is like.,https://twitter.com/TheTachmonite/status/1517418717759655936,Wed Mar 16 17:51:03 +0000 2022,1.50415E+18,FALSE,"When the height of morality is not being judgmental, then you get a worship of Satan.",4325,37,622,0,The Cave of Adullam,The Tachmonite,TheTachmonite,2283,,,FALSE
,Fri Apr 22 13:44:44 +0000 2022,cancelboardexam2022 cancelboardexam2022,,,10,1.5175E+18,,,,en,,,,2,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#cancelboardexam2022 
We had:
2 years of covid 
A whole 1 year of ineffective online class 
A unknown MCQ pattern for the first time with no leniency
2 term exams
Lockdown
Very less time 
A upcoming 4th wave 

Well played cbse 👍
#cancelboardexam2022",https://twitter.com/PihuJos98967533/status/1517499648457555968,Mon Jun 28 06:00:46 +0000 2021,1.40939E+18,FALSE,,88,2,2,0,,Pihu Joshi,PihuJos98967533,61,,,FALSE
,Fri Apr 22 15:21:52 +0000 2022,,https://twitter.com/Yashjhota/status/1517524090630057984/photo/1,,0,1.51752E+18,,,,en,,FALSE,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid is back again in some schools 
Education should continue in Hybrid mode
No school college closure pls now.

Exams should also be held in hybrid mode

Infrastructure for Online exam must be developed https://t.co/Ut7VN8QbaN",https://twitter.com/Yashjhota/status/1517524090630057984,Sat Jan 15 07:54:16 +0000 2022,1.48226E+18,FALSE,Be unique.....,33,4,54,0,Madurai ,Yash,Yashjhota,126,,,FALSE
,Fri Apr 22 12:37:44 +0000 2022,,,,0,1.51748E+18,rajeshtope11,,183145504,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@rajeshtope11 sir as COVID cases are increasing in Maharashtra we students are still in fear to give offline exams we want online exams @HSNCUniversity @N_Hiranandani,https://twitter.com/eknidhi/status/1517482785803362304,Fri Apr 22 09:35:29 +0000 2022,1.51744E+18,FALSE,Fancy person 🍯,5,0,2,0,,Eknidhi Chabra,eknidhi,13,,,FALSE
,Fri Apr 22 12:51:40 +0000 2022,,,https://hubs.la/Q018dd0P0,0,1.51749E+18,,,,en,,FALSE,,0,,,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","What's the current state of eLearning? Read this to review some of the lessons learned, policies pivoted, and strategies shifted as a result of COVID-19. https://t.co/mgCTHUqHfm",https://twitter.com/SmarterServices/status/1517486293999136769,Mon Feb 02 22:16:33 +0000 2009,19937338,FALSE,"Data driven, Student reaching, E-learning expert, Service oriented, Technology embracing, Education living",297,490,446,29,"Pittsburgh, PA",SmarterServices,SmarterServices,3437,,http://www.smarterservices.com,FALSE
,Fri Apr 22 19:40:45 +0000 2022,,,https://trib.al/02IVsAy,6,1.51759E+18,,,,en,,FALSE,,6,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The final weeks of the school year have been disrupted yet again by COVID as universities bring back mask mandates, switch to online classes and scale back large gatherings in response to upticks in coronavirus infections, the Associated Press reports. https://t.co/ZRmguonRoX",https://twitter.com/sfchronicle/status/1517589243614404609,Wed Mar 10 00:44:07 +0000 2010,121597316,FALSE,Delivering the Bay Area’s best journalism every day. Subscribe and support the newsroom: https://t.co/p8tnyqwzKs,3325,298737,446,4445,"San Francisco, CA",San Francisco Chronicle,sfchronicle,277022,,http://SFChronicle.com,TRUE
,Fri Apr 22 19:17:08 +0000 2022,,,https://content.govdelivery.com/accounts/UKDEVONCC/bulletins/3146ffc/,0,1.51758E+18,,,,en,,FALSE,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","What's happening with coronavirus in Devon?; We appeal for more foster carers for sibling groups;  Two years on since the first lockdown, Headteacher for Devon's Virtual School looks back;  The BIG FIX returns! https://t.co/OLBQsCEZnK",https://twitter.com/BroadhemburyPC/status/1517583299459358724,Thu Dec 05 09:41:11 +0000 2013,2231225714,FALSE,Home of Broadhembury Parish Council on Twitter. Retweets and Likes could be an error.,345,288,469,6,"East Devon, England",𝐁𝐫𝐨𝐚𝐝𝐡𝐞𝐦𝐛𝐮𝐫𝐲 𝐏𝐚𝐫𝐢𝐬𝐡 𝐂𝐨𝐮𝐧𝐜𝐢𝐥,BroadhemburyPC,4100,,https://broadhembury-pc.gov.uk/,FALSE
,Fri Apr 22 10:54:09 +0000 2022,,,,1,1.51746E+18,zenmie4,1.51744E+18,1.4996E+18,en,,,,2,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@zenmie4 @dpradhanbjp @DiwanProf Sir, we beg you again and again and again.. kindly consider OBE for this semester only. That's all we ask of you!Covid cases are on the rise and the variant is extremely infectious one. All other universities are conducting online exams then why can't DU? Please sir!",https://twitter.com/Seeker_96/status/1517456719458185216,Thu Oct 01 15:26:40 +0000 2020,1.31169E+18,FALSE,,5887,47,24,2,,Seeker,Seeker_96,7589,,,FALSE
,Thu Apr 21 09:21:26 +0000 2022,,,,0,1.51707E+18,,,,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Kayetim0312 @TimBourret Same here working/traveling’20 was not pleasant- finding food, restrooms after dark was impossible.  Then the riots started.  Wasn’t till early ‘21 that I had a meal in restaurant w/ ppl.  Kids suffered through virtual learning =&gt;COVID sucks",https://twitter.com/hplc_tech/status/1517070999010873345,Fri Apr 10 00:00:15 +0000 2009,30102927,FALSE,"Faith, Father, Husband, Atlanta Braves Fan & Dole-whip addict Nerd Favorite book - The Old Man and the Sea. ‘Do or do not, there is no try' - Yoda",24928,284,357,1,USA,Tony Chuck 🇺🇸,hplc_tech,10117,,,FALSE
,Thu Apr 21 19:24:34 +0000 2022,,,,2,1.51722E+18,,,,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Rhys_Keller Yes
I felt that way when we got thrown into remote teaching covid shut us down for what seems like forever",https://twitter.com/Sminichino1970/status/1517222783478083588,Wed Dec 29 21:49:53 +0000 2021,1.47631E+18,FALSE,$sminichino22  Teacher   @DonorsChoose! https://t.co/FzPDt2BJDE #clearthelist https://t.co/BYIjCMLypv,6246,1654,3207,3,,Sminichino,Sminichino1970,3485,,,FALSE
,Fri Apr 22 13:19:44 +0000 2022,DoNotCancelBoardExams2022,,,2,1.51749E+18,Hamzaaa1230,1.51749E+18,1.36747E+18,en,,,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We are just looking for excuses to run away from exams. What we need to look is the will to fight Corona while writing the exams.
I strongly oppose online exams. It's just a medium of CHEATING, and every student knows it.
#DoNotCancelBoardExams2022",https://twitter.com/Hamzaaa1230/status/1517493356766842881,Thu Mar 04 13:39:55 +0000 2021,1.36747E+18,FALSE,"Hello there! I'm a 16 year old kid who does stuff, or coding in Java.",147,0,19,0,,Hamza,Hamzaaa1230,43,,,FALSE
,Fri Apr 22 15:41:38 +0000 2022,cbse StudentLivesMatter COVID OmicronXE,https://twitter.com/vishav_maan/status/1517365199287640064/photo/1,,2,1.51753E+18,,,,en,,FALSE,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#cbse forget what he said if corona  increases they cancel the exams and take online exams. #StudentLivesMatter #COVID #OmicronXE https://t.co/QIWge5il4e,https://twitter.com/Vishav_Maan7/status/1517529066479308801,Fri Apr 22 15:36:39 +0000 2022,1.51753E+18,FALSE,#cancelboardexam2022,85,0,0,0,,Vishavjeet Singh Maan,Vishav_Maan7,34,,,FALSE
,Thu Apr 21 15:37:33 +0000 2022,PradhanJiHelpDUStudentsWithOBE,,,91,1.51717E+18,,,,en,,,,95,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid is back again in some schools 
Education should continue in Hybrid mode
No school college closure pls now.

Exams should also be held in hybrid mode.

Infrastructure for Online exam must be developed.

#PradhanJiHelpDUStudentsWithOBE @dpradhanbjp",https://twitter.com/bihar__students/status/1517165652657680384,Mon Aug 24 13:32:36 +0000 2020,1.29789E+18,FALSE,"Official Twitter Handle Of Polytechnic Students Association Bihar (PSABAuthority). - The State's Largest Organization!!
By Students, For Students 🤞",9722,6284,466,4,,BIHAR POLYTECHNIC STUDENTS ASSOCIATION,bihar__students,4378,,https://www.facebook.com/BiharPolytechnicStudentsAssociation,FALSE
,Fri Apr 22 15:50:38 +0000 2022,covid,,https://www.researchsquare.com/article/rs-1566095/latest,0,1.51753E+18,,,,en,,FALSE,,0,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">rs-covid19</a>",A Study of Blended E-Learning Platforms for Continuing Education During the Covid-19 Pandemic in Ghana #covid https://t.co/eXcpczjTHa,https://twitter.com/RS_COVID19/status/1517531332359905282,Fri Feb 12 19:58:17 +0000 2021,1.36032E+18,FALSE,"Making research communication faster, fairer, and more useful.",16,632,0,6,"Durham, NC",Research Square Covid-19 Preprints,RS_COVID19,8261,,http://www.researchsquare.com,FALSE
,Fri Apr 22 04:45:15 +0000 2022,COVID,,,1386,1.51736E+18,,,,en,,,,234,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",My 9 y/o has tested positive. Two years I kept her safe. 20 days she went to school and she caught #COVID Thank you Delhi government for putting little kids at risk without giving them vaccine first. Don’t know what was the harm in keeping online class as option for primary level,https://twitter.com/ruchikokcha/status/1517363882565586944,Fri Feb 26 07:16:12 +0000 2010,117672538,FALSE,"FinTech Writer @ WPRO London | Author:Obsessed | Passionate Poet-heart. Tranquil Traveller.Warrior Woman. My life in 6 words:People Come,People Go, Poetry Stays",28862,64140,282,186,"London, England",ruchi kokcha,ruchikokcha,73854,,https://amzn.to/2H2y5Nx,TRUE
,Fri Apr 22 14:48:40 +0000 2022,mumbaiuniversity mu udaysamant onlineexam covid,,,8,1.51752E+18,,,,en,,,,4,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Considering COVID cases raising in Mumbai. The @Uni_Mumbai should conduct online exams as per Nagpur and others Universities. @samant_uday
@CMOMaharashtra 
@PawarSpeaks 
@AjitPawarSpeaks 
#mumbaiuniversity #mu #udaysamant #onlineexam #covid",https://twitter.com/HEFhkHaDeH6iJVu/status/1517515739200385024,Fri May 08 09:05:00 +0000 2020,1.25868E+18,TRUE,,2,0,11,0,,842680,HEFhkHaDeH6iJVu,5,,,FALSE
,Fri Apr 22 09:56:53 +0000 2022,DustudentsRequestObe PradhanJiHelpDUStudentsWith,,https://twitter.com/dpradhanbjp/status/1517409921381199872,2,1.51744E+18,,,,en,,FALSE,1.51741E+18,3,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Unfair Pressure of Offline Exams ON DU Students
Everyone is conducting online exams for their students. We'll be put into a position of disadvantage plus the recent covid surge is putting our lives at risk. @DiwanProf

#DustudentsRequestObe
#PradhanJiHelpDUStudentsWith OBE https://t.co/6QUK5hJLRG",https://twitter.com/daamya_kaur/status/1517442305590165508,Mon Apr 18 14:03:20 +0000 2022,1.51605E+18,FALSE,,17,2,11,0,,dk,daamya_kaur,11,,,FALSE
,Fri Apr 22 15:06:52 +0000 2022,,,,1,1.51752E+18,beth_something,1.51734E+18,1.10591E+18,en,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@beth_something @aarts_michelle @jenniferstoryTO @tdsb I spoke to the Superintendent who offered my child to join a regular virtual class (why should he switch classes now, when his teacher is posting work in Google classroom anyway for the children who end up Covid+ each week), do Program of Study, with no grading, or homeschool.",https://twitter.com/VeeZeeToronto/status/1517520317568192513,Sun Feb 06 03:26:39 +0000 2011,248034384,FALSE,@VeeZee@mastodon.online  Mom to adorable tweenager & married to quantum foundations nerd. Educator. 🦠Covid avoider😷. Plant-based InstantPot enthusiast.,32669,475,1853,2,Toronto,VeeZeeTO,VeeZeeToronto,13184,,,FALSE
